video_id,frame_idx,source_file,label,label_name,has_person,valid_joint_count,joint_0_name,joint_0_x,joint_0_y,joint_0_c,joint_1_name,joint_1_x,joint_1_y,joint_1_c,joint_2_name,joint_2_x,joint_2_y,joint_2_c,joint_3_name,joint_3_x,joint_3_y,joint_3_c,joint_4_name,joint_4_x,joint_4_y,joint_4_c,joint_5_name,joint_5_x,joint_5_y,joint_5_c,joint_6_name,joint_6_x,joint_6_y,joint_6_c,joint_7_name,joint_7_x,joint_7_y,joint_7_c,joint_8_name,joint_8_x,joint_8_y,joint_8_c,joint_9_name,joint_9_x,joint_9_y,joint_9_c,joint_10_name,joint_10_x,joint_10_y,joint_10_c,joint_11_name,joint_11_x,joint_11_y,joint_11_c,joint_12_name,joint_12_x,joint_12_y,joint_12_c,joint_13_name,joint_13_x,joint_13_y,joint_13_c,joint_14_name,joint_14_x,joint_14_y,joint_14_c
Fall__Fall_f_raw_s_3_S_N_559_resized,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\raw_yolov8_keypoints\Fall\Fall_Fall_f_raw_s_3_S_N_559_resized.csv,1,Fall,1,15,nose,858.3193359375,168.9388885498047,0.9274435043334961,neck,764.4295043945312,245.97760009765625,0.982670247554779,right_shoulder,704.779052734375,243.5963134765625,0.9971617460250854,right_elbow,660.4754028320312,366.2998352050781,0.995033860206604,right_wrist,693.4336547851562,460.9190368652344,0.9901898503303528,left_shoulder,824.0800170898438,248.35890197753906,0.9681786894798279,left_elbow,833.5384521484375,345.2077941894531,0.9062361717224121,left_wrist,855.7877807617188,424.3564453125,0.8949440717697144,mid_hip,772.5166015625,441.6846618652344,0.9969355463981628,right_hip,731.9000854492188,442.66546630859375,0.9984830021858215,right_knee,702.1748046875,563.1533813476562,0.9913226366043091,right_ankle,670.8018798828125,646.791748046875,0.9233583211898804,left_hip,813.133056640625,440.703857421875,0.9953880906105042,left_knee,808.31103515625,549.4086303710938,0.9771526455879211,left_ankle,771.6939697265625,652.2381591796875,0.8779837489128113
Fall__Fall_f_raw_s_3_S_N_559_resized,1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\raw_yolov8_keypoints\Fall\Fall_Fall_f_raw_s_3_S_N_559_resized.csv,1,Fall,1,15,nose,858.6409912109375,167.9370574951172,0.9316023588180542,neck,764.7546997070312,246.38787841796875,0.9829118847846985,right_shoulder,705.5010375976562,244.2951202392578,0.9974341988563538,right_elbow,660.4509887695312,368.2978820800781,0.9954870343208313,right_wrist,695.7763671875,462.8149719238281,0.9909006357192993,left_shoulder,824.0084228515625,248.48065185546875,0.9683895707130432,left_elbow,834.3084716796875,345.60205078125,0.9031411409378052,left_wrist,858.0516967773438,425.0814208984375,0.8923859000205994,mid_hip,772.4049072265625,440.45281982421875,0.9970227479934692,right_hip,732.1248779296875,441.5830993652344,0.9985780715942383,right_knee,703.9867553710938,562.435546875,0.9919068813323975,right_ankle,670.0158081054688,645.7701416015625,0.9270859360694885,left_hip,812.6849365234375,439.32257080078125,0.9954674243927002,left_knee,807.8869018554688,548.366943359375,0.9776321649551392,left_ankle,773.420166015625,651.4946899414062,0.8804847598075867
Fall__Fall_f_raw_s_3_S_N_559_resized,2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\raw_yolov8_keypoints\Fall\Fall_Fall_f_raw_s_3_S_N_559_resized.csv,1,Fall,1,15,nose,859.57763671875,168.3131866455078,0.9263151288032532,neck,764.4343872070312,246.58721923828125,0.9816190600395203,right_shoulder,705.1868286132812,244.50564575195312,0.9972785115242004,right_elbow,659.575439453125,368.8063049316406,0.9953945279121399,right_wrist,696.1998901367188,463.8690185546875,0.9908541440963745,left_shoulder,823.6819458007812,248.66879272460938,0.9659596681594849,left_elbow,834.4140014648438,345.8240051269531,0.8991799354553223,left_wrist,858.3796997070312,425.47259521484375,0.8898643255233765,mid_hip,772.83203125,440.7216491699219,0.9969274401664734,right_hip,732.579345703125,441.887451171875,0.9985418319702148,right_knee,704.70263671875,563.1327514648438,0.9917991161346436,right_ankle,669.36572265625,646.4046020507812,0.9264777302742004,left_hip,813.0846557617188,439.55584716796875,0.9953130483627319,left_knee,806.7692260742188,549.0399780273438,0.9772077202796936,left_ankle,773.277587890625,652.7542724609375,0.8792495727539062
Fall__Fall_f_raw_s_3_S_N_559_resized,3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\raw_yolov8_keypoints\Fall\Fall_Fall_f_raw_s_3_S_N_559_resized.csv,1,Fall,1,15,nose,859.0357666015625,169.27403259277344,0.9281665682792664,neck,764.857666015625,247.10411071777344,0.9823015928268433,right_shoulder,705.6755981445312,244.96136474609375,0.9974448680877686,right_elbow,660.02685546875,370.0169677734375,0.9956739544868469,right_wrist,697.0183715820312,464.3774108886719,0.9913179874420166,left_shoulder,824.0397338867188,249.24685668945312,0.967158317565918,left_elbow,833.6109619140625,347.33624267578125,0.9018338918685913,left_wrist,858.1966552734375,426.67327880859375,0.8927415013313293,mid_hip,773.9673461914062,441.2145690917969,0.9970743656158447,right_hip,733.7910766601562,442.3262939453125,0.9986258745193481,right_knee,705.02001953125,562.7332153320312,0.9921990036964417,right_ankle,669.4846801757812,645.8535766601562,0.9291951060295105,left_hip,814.1435546875,440.10284423828125,0.9955228567123413,left_knee,806.8668212890625,549.2550659179688,0.9780412316322327,left_ankle,773.0665283203125,652.1376953125,0.8825344443321228
Fall__Fall_f_raw_s_3_S_N_559_resized,4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\raw_yolov8_keypoints\Fall\Fall_Fall_f_raw_s_3_S_N_559_resized.csv,1,Fall,1,15,nose,858.1128540039062,168.71319580078125,0.9142864942550659,neck,766.7481079101562,244.35287475585938,0.987280547618866,right_shoulder,708.6025390625,244.54275512695312,0.9985024929046631,right_elbow,658.9822998046875,372.626708984375,0.9977068901062012,right_wrist,697.2066040039062,469.9864501953125,0.9942306280136108,left_shoulder,824.8936767578125,244.16297912597656,0.9760586023330688,left_elbow,839.8690795898438,347.4524230957031,0.9220303297042847,left_wrist,859.7506713867188,429.104248046875,0.9025495648384094,mid_hip,778.6080322265625,441.8908996582031,0.9984265565872192,right_hip,739.4317626953125,443.9698791503906,0.9993293285369873,right_knee,707.4967041015625,560.9931030273438,0.9946849346160889,right_ankle,663.8286743164062,645.4706420898438,0.9359523057937622,left_hip,817.7843017578125,439.8119201660156,0.997523844242096,left_knee,816.4046630859375,549.0001220703125,0.9833666086196899,left_ankle,769.787109375,659.2640380859375,0.886479377746582
Fall__Fall_f_raw_s_3_S_N_559_resized,5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\raw_yolov8_keypoints\Fall\Fall_Fall_f_raw_s_3_S_N_559_resized.csv,1,Fall,1,15,nose,858.7852172851562,168.9003448486328,0.9130495190620422,neck,766.8333129882812,244.86605834960938,0.9870052337646484,right_shoulder,708.4137573242188,245.17416381835938,0.998439610004425,right_elbow,658.7142333984375,373.10498046875,0.9976068735122681,right_wrist,698.0230712890625,470.2835388183594,0.994046688079834,left_shoulder,825.2529296875,244.55796813964844,0.9755708575248718,left_elbow,840.8025512695312,347.4837341308594,0.9209686517715454,left_wrist,861.0211791992188,428.58819580078125,0.9015458226203918,mid_hip,778.781982421875,441.7544250488281,0.9983838796615601,right_hip,739.4923706054688,444.0187683105469,0.9993051290512085,right_knee,708.4004516601562,561.2006225585938,0.9946395754814148,right_ankle,664.6221923828125,646.3397216796875,0.9361018538475037,left_hip,818.0715942382812,439.4901123046875,0.9974626302719116,left_knee,816.8737182617188,547.8309326171875,0.9833752512931824,left_ankle,770.2045288085938,658.561767578125,0.8875959515571594
Fall__Fall_f_raw_s_3_S_N_559_resized,6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\raw_yolov8_keypoints\Fall\Fall_Fall_f_raw_s_3_S_N_559_resized.csv,1,Fall,1,15,nose,859.4275512695312,168.56190490722656,0.91031813621521,neck,767.2318725585938,245.38888549804688,0.9869699478149414,right_shoulder,708.3291015625,246.00784301757812,0.9985111355781555,right_elbow,658.1218872070312,373.5319519042969,0.9977461695671082,right_wrist,698.7118530273438,470.0295104980469,0.9943215847015381,left_shoulder,826.1345825195312,244.7699432373047,0.9754288196563721,left_elbow,841.5765380859375,347.4040832519531,0.9195845127105713,left_wrist,860.8333740234375,428.52069091796875,0.9000763297080994,mid_hip,779.2550659179688,442.12689208984375,0.9984143376350403,right_hip,739.744873046875,444.4334716796875,0.9993335604667664,right_knee,708.4396362304688,561.5546264648438,0.9947124719619751,right_ankle,664.1651000976562,645.3919677734375,0.9360697865486145,left_hip,818.7652587890625,439.8203125,0.9974950551986694,left_knee,816.0492553710938,548.1112670898438,0.9831717014312744,left_ankle,766.8534545898438,659.2109985351562,0.8858323097229004
Fall__Fall_f_raw_s_3_S_N_559_resized,7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\raw_yolov8_keypoints\Fall\Fall_Fall_f_raw_s_3_S_N_559_resized.csv,1,Fall,1,15,nose,861.7814331054688,170.6785888671875,0.9289963841438293,neck,765.3690185546875,247.69097900390625,0.9821529984474182,right_shoulder,705.819580078125,245.8792266845703,0.9977415800094604,right_elbow,660.6314086914062,371.8823547363281,0.9962778687477112,right_wrist,698.61767578125,467.5270690917969,0.992344319820404,left_shoulder,824.9183959960938,249.5027313232422,0.9665643572807312,left_elbow,834.6217041015625,347.1213684082031,0.8980611562728882,left_wrist,858.8366088867188,426.73834228515625,0.8905414342880249,mid_hip,774.0807495117188,441.567626953125,0.9972482323646545,right_hip,733.7333984375,442.8597412109375,0.9987768530845642,right_knee,704.3822631835938,565.2258911132812,0.9928666353225708,right_ankle,668.4833374023438,646.5903930664062,0.9325204491615295,left_hip,814.4281616210938,440.2755432128906,0.9957196116447449,left_knee,806.398681640625,550.3580322265625,0.9785473346710205,left_ankle,771.21435546875,652.3572998046875,0.8841741681098938
Fall__Fall_f_raw_s_3_S_N_559_resized,8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\raw_yolov8_keypoints\Fall\Fall_Fall_f_raw_s_3_S_N_559_resized.csv,1,Fall,1,15,nose,861.6326293945312,170.33787536621094,0.9199361801147461,neck,767.1223754882812,245.6129913330078,0.9879549741744995,right_shoulder,708.6607666015625,245.56655883789062,0.9986119270324707,right_elbow,659.6898193359375,374.35546875,0.9978352189064026,right_wrist,700.78369140625,472.00836181640625,0.9945323467254639,left_shoulder,825.583984375,245.659423828125,0.9772980213165283,left_elbow,841.3231811523438,349.1927185058594,0.9242919087409973,left_wrist,861.99169921875,429.8017272949219,0.905240535736084,mid_hip,779.5469360351562,443.1532287597656,0.9984632134437561,right_hip,740.2523193359375,445.30804443359375,0.9993491768836975,right_knee,708.83447265625,563.14599609375,0.9946876764297485,right_ankle,664.9573974609375,645.7190551757812,0.9343621134757996,left_hip,818.8416137695312,440.9984130859375,0.9975772500038147,left_knee,816.3748168945312,550.1876220703125,0.983271062374115,left_ankle,768.1638793945312,658.5172729492188,0.8839401602745056
Fall__Fall_f_raw_s_3_S_N_559_resized,9,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\raw_yolov8_keypoints\Fall\Fall_Fall_f_raw_s_3_S_N_559_resized.csv,1,Fall,1,15,nose,862.1180419921875,170.69097900390625,0.9147166013717651,neck,767.6865234375,245.54624938964844,0.9876914024353027,right_shoulder,709.6613159179688,245.61512756347656,0.9986227750778198,right_elbow,659.8106079101562,374.4283447265625,0.9979422688484192,right_wrist,700.630126953125,472.29937744140625,0.9948174357414246,left_shoulder,825.7117919921875,245.4773712158203,0.9767599701881409,left_elbow,841.6397094726562,348.5658264160156,0.9243115782737732,left_wrist,861.1555786132812,429.8572998046875,0.906412661075592,mid_hip,779.6140747070312,443.5587158203125,0.9984935522079468,right_hip,740.597412109375,445.6953430175781,0.9993707537651062,right_knee,709.9354858398438,563.4630126953125,0.9947161078453064,right_ankle,662.7745361328125,645.3363647460938,0.9340032339096069,left_hip,818.6307983398438,441.4220886230469,0.9976164102554321,left_knee,817.5205688476562,551.01611328125,0.9830577969551086,left_ankle,767.1951904296875,658.2626953125,0.8821038007736206
