video_id,frame_idx,source_file,label,label_name,joint_0_name,joint_0_x,joint_0_y,joint_1_name,joint_1_x,joint_1_y,joint_2_name,joint_2_x,joint_2_y,joint_3_name,joint_3_x,joint_3_y,joint_4_name,joint_4_x,joint_4_y,joint_5_name,joint_5_x,joint_5_y,joint_6_name,joint_6_x,joint_6_y,joint_7_name,joint_7_x,joint_7_y,joint_8_name,joint_8_x,joint_8_y,joint_9_name,joint_9_x,joint_9_y,joint_10_name,joint_10_x,joint_10_y,joint_11_name,joint_11_x,joint_11_y,joint_12_name,joint_12_x,joint_12_y,joint_13_name,joint_13_x,joint_13_y,joint_14_name,joint_14_x,joint_14_y,num_missing_joints_before_interpolation,all_joints_missing_before_interpolation,num_zero_joints_after_interpolation
Not_Fall__Not_Fall_Sit_nf_raw_c_3_C_N_338_resized,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_338_resized.csv,0,Not_Fall,nose,0.35321787,-1.3997003,neck,-0.004200449,-0.9999912,right_shoulder,-0.6036903,-1.0103405,right_elbow,-0.71406114,-0.2764188,right_wrist,0.22857249,-0.06972468,left_shoulder,0.5952895,-0.9896419,left_elbow,0.84258485,-0.36036476,left_wrist,0.6889879,-0.11253559,mid_hip,0.0,0.0,right_hip,-0.44004145,0.039542936,right_knee,-0.11179176,0.18331999,right_ankle,-0.452286,1.2022592,left_hip,0.4400413,-0.039542936,left_knee,1.5740446,0.037181996,left_ankle,1.1435263,1.091675,0,0,0
Not_Fall__Not_Fall_Sit_nf_raw_c_3_C_N_338_resized,1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_338_resized.csv,0,Not_Fall,nose,0.35034823,-1.4022205,neck,-0.013606873,-0.9999074,right_shoulder,-0.620346,-1.011608,right_elbow,-0.7394888,-0.27176306,right_wrist,0.22458208,-0.04693376,left_shoulder,0.59313244,-0.98820657,left_elbow,0.84386057,-0.35131568,left_wrist,0.69999015,-0.08899721,mid_hip,0.0,0.0,right_hip,-0.44527882,0.039360132,right_knee,-0.120027006,0.22615908,right_ankle,-0.47665676,1.2339267,left_hip,0.4452789,-0.03935983,left_knee,1.5911683,0.08654984,left_ankle,1.1538423,1.1310306,0,0,0
Not_Fall__Not_Fall_Sit_nf_raw_c_3_C_N_338_resized,2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_338_resized.csv,0,Not_Fall,nose,0.37009636,-1.4115363,neck,-0.0024127287,-0.9999971,right_shoulder,-0.630238,-1.0148376,right_elbow,-0.7616905,-0.25270286,right_wrist,0.24489908,-0.047181435,left_shoulder,0.6254125,-0.9851566,left_elbow,0.88541687,-0.34827647,left_wrist,0.7345749,-0.06999191,mid_hip,0.0,0.0,right_hip,-0.45328972,0.037284706,right_knee,-0.10200234,0.2109972,right_ankle,-0.4281382,1.2718387,left_hip,0.45328972,-0.0372844,left_knee,1.6320136,0.07346539,left_ankle,1.2269927,1.1897066,0,0,0
Not_Fall__Not_Fall_Sit_nf_raw_c_3_C_N_338_resized,3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_338_resized.csv,0,Not_Fall,nose,0.37193993,-1.4147241,neck,-0.00771572,-0.99997026,right_shoulder,-0.63720274,-1.0147387,right_elbow,-0.76131576,-0.25224072,right_wrist,0.24480617,-0.05056306,left_shoulder,0.6217712,-0.98520195,left_elbow,0.8850899,-0.35406998,left_wrist,0.73821247,-0.06811035,mid_hip,0.0,0.0,right_hip,-0.45519012,0.03730655,right_knee,-0.11158997,0.2056106,right_ankle,-0.4306901,1.2736067,left_hip,0.45519012,-0.037306856,left_knee,1.6393235,0.07354874,left_ankle,1.2225856,1.1920769,0,0,0
Not_Fall__Not_Fall_Sit_nf_raw_c_3_C_N_338_resized,4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_338_resized.csv,0,Not_Fall,nose,0.33289033,-1.3984321,neck,-0.03348715,-0.9994391,right_shoulder,-0.64159065,-1.0128431,right_elbow,-0.7547246,-0.26841462,right_wrist,0.21095604,-0.041867986,left_shoulder,0.5746163,-0.98603517,left_elbow,0.8323748,-0.3487766,left_wrist,0.6944672,-0.0761438,mid_hip,0.0,0.0,right_hip,-0.447061,0.039825425,right_knee,-0.14723037,0.23586488,right_ankle,-0.5002238,1.2640765,left_hip,0.4470612,-0.039825425,left_knee,1.5823847,0.09399102,left_ankle,1.1358107,1.1378869,0,0,0
Not_Fall__Not_Fall_Sit_nf_raw_c_3_C_N_338_resized,5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_338_resized.csv,0,Not_Fall,nose,0.33439812,-1.3979198,neck,-0.033776306,-0.9994294,right_shoulder,-0.63951117,-1.01417,right_elbow,-0.75202507,-0.26793706,right_wrist,0.21890688,-0.036622018,left_shoulder,0.57195866,-0.9846885,left_elbow,0.82863665,-0.34763998,left_wrist,0.6954416,-0.07911171,mid_hip,0.0,0.0,right_hip,-0.44587028,0.039368294,right_knee,-0.14399697,0.24362741,right_ankle,-0.49489868,1.2845175,left_hip,0.44587046,-0.039368294,left_knee,1.5782365,0.1046922,left_ankle,1.135993,1.1586926,0,0,0
Not_Fall__Not_Fall_Sit_nf_raw_c_3_C_N_338_resized,6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_338_resized.csv,0,Not_Fall,nose,0.375958,-1.4137862,neck,-0.005209567,-0.99998647,right_shoulder,-0.63591444,-1.0139496,right_elbow,-0.7560931,-0.25289983,right_wrist,0.25002214,-0.04554193,left_shoulder,0.6254955,-0.9860231,left_elbow,0.8899662,-0.3576132,left_wrist,0.7406197,-0.080604374,mid_hip,0.0,0.0,right_hip,-0.456186,0.03774466,right_knee,-0.11014216,0.21864894,right_ankle,-0.42757,1.2817609,left_hip,0.45618585,-0.03774497,left_knee,1.6452361,0.08296246,left_ankle,1.2215788,1.1993107,0,0,0
Not_Fall__Not_Fall_Sit_nf_raw_c_3_C_N_338_resized,7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_338_resized.csv,0,Not_Fall,nose,0.3746628,-1.4107333,neck,-0.0054606576,-0.9999851,right_shoulder,-0.63328946,-1.014415,right_elbow,-0.75402224,-0.25515255,right_wrist,0.2476476,-0.049185276,left_shoulder,0.62236804,-0.9855552,left_elbow,0.8931667,-0.35744607,left_wrist,0.7356021,-0.08732842,mid_hip,0.0,0.0,right_hip,-0.45436114,0.037348665,right_knee,-0.10771832,0.20851365,right_ankle,-0.4293889,1.2692081,left_hip,0.454361,-0.03734897,left_knee,1.6417414,0.07424578,left_ankle,1.2280532,1.1857178,0,0,0
Not_Fall__Not_Fall_Sit_nf_raw_c_3_C_N_338_resized,8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_338_resized.csv,0,Not_Fall,nose,0.37683406,-1.3683624,neck,0.0011342178,-0.99999934,right_shoulder,-0.5977315,-1.013346,right_elbow,-0.6938615,-0.27372417,right_wrist,0.23734295,-0.048536163,left_shoulder,0.5999999,-0.9866528,left_elbow,0.8505961,-0.36818954,left_wrist,0.7254979,-0.09154136,mid_hip,0.0,0.0,right_hip,-0.44173235,0.03904794,right_knee,-0.075561635,0.22668107,right_ankle,-0.40978542,1.2150546,left_hip,0.44173235,-0.03904794,left_knee,1.6182175,0.082054906,left_ankle,1.1576303,1.1043779,0,0,0
Not_Fall__Not_Fall_Sit_nf_raw_c_3_C_N_338_resized,9,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Sit_nf_raw_c_3_C_N_338_resized.csv,0,Not_Fall,nose,0.3748489,-1.3641251,neck,0.0027372653,-0.9999963,right_shoulder,-0.5891589,-1.015363,right_elbow,-0.6862972,-0.28248397,right_wrist,0.23416086,-0.055225916,left_shoulder,0.5946333,-0.9846296,left_elbow,0.84393865,-0.3742398,left_wrist,0.7192726,-0.09584249,mid_hip,0.0,0.0,right_hip,-0.4364469,0.03795659,right_knee,-0.05922814,0.21041305,right_ankle,-0.39589384,1.1958263,left_hip,0.43644685,-0.03795659,left_knee,1.6068703,0.07332115,left_ankle,1.150397,1.0829848,0,0,0
