video_id,frame_idx,source_file,label,label_name,joint_0_name,joint_0_x,joint_0_y,joint_1_name,joint_1_x,joint_1_y,joint_2_name,joint_2_x,joint_2_y,joint_3_name,joint_3_x,joint_3_y,joint_4_name,joint_4_x,joint_4_y,joint_5_name,joint_5_x,joint_5_y,joint_6_name,joint_6_x,joint_6_y,joint_7_name,joint_7_x,joint_7_y,joint_8_name,joint_8_x,joint_8_y,joint_9_name,joint_9_x,joint_9_y,joint_10_name,joint_10_x,joint_10_y,joint_11_name,joint_11_x,joint_11_y,joint_12_name,joint_12_x,joint_12_y,joint_13_name,joint_13_x,joint_13_y,joint_14_name,joint_14_x,joint_14_y,num_missing_joints_before_interpolation,all_joints_missing_before_interpolation,num_zero_joints_after_interpolation
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.021453066,-0.79981136,neck,0.031661645,-0.99949867,right_shoulder,-0.85591406,-1.0512344,right_elbow,-1.1873313,-0.7070913,right_wrist,-1.5408561,0.43516397,left_shoulder,0.9192373,-0.9477629,left_elbow,1.1668242,0.33550408,left_wrist,0.63137096,2.6126492,mid_hip,0.0,0.0,right_hip,-0.62609124,-0.046437614,right_knee,-0.70945555,1.9449848,right_ankle,-0.5251687,3.3830452,left_hip,0.626091,0.046437614,left_knee,0.9388198,1.9174654,left_ankle,0.824853,2.9994526,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.02275345,-0.8009991,neck,0.032657325,-0.9994666,right_shoulder,-0.85343415,-1.0508183,right_elbow,-1.1847405,-0.70663846,right_wrist,-1.537379,0.43295696,left_shoulder,0.9187488,-0.9481148,left_elbow,1.1654255,0.3345531,left_wrist,0.63088185,2.6077836,mid_hip,0.0,0.0,right_hip,-0.6250497,-0.04616141,right_knee,-0.70714104,1.9427378,right_ankle,-0.52262527,3.3774889,left_hip,0.62504935,0.04616141,left_knee,0.93814856,1.9131777,left_ankle,0.82418275,2.9929683,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.021842541,-0.8008932,neck,0.031986397,-0.99948823,right_shoulder,-0.8547387,-1.0508839,right_elbow,-1.1854968,-0.70633096,right_wrist,-1.5388515,0.43365765,left_shoulder,0.91871166,-0.94809264,left_elbow,1.1657265,0.3351139,left_wrist,0.63043016,2.6091018,mid_hip,0.0,0.0,right_hip,-0.62554324,-0.046200655,right_knee,-0.70814824,1.9448701,right_ankle,-0.523506,3.3789124,left_hip,0.6255429,0.046200655,left_knee,0.9387422,1.9157463,left_ankle,0.8239311,2.99487,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.05098482,-0.8754029,neck,0.05900068,-0.99825794,right_shoulder,-0.72102183,-1.0101836,right_elbow,-1.0959866,-0.8770306,right_wrist,-1.3630958,0.11241814,left_shoulder,0.8390236,-0.98633236,left_elbow,0.86629266,0.12209599,left_wrist,0.45832658,1.6521974,mid_hip,0.0,0.0,right_hip,-0.5627052,-0.03916014,right_knee,-0.66004467,1.8874791,right_ankle,-0.6224196,3.0541067,left_hip,0.56270564,0.03916005,left_knee,0.8587841,1.8240037,left_ankle,0.72722274,2.7163734,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.015654707,-0.9220653,neck,0.017275553,-0.9998508,right_shoulder,-0.6813591,-0.9998508,right_elbow,-0.96166044,-0.82753414,right_wrist,-1.2325546,0.043732695,left_shoulder,0.7159102,-0.9998508,left_elbow,0.87660086,-0.13076836,left_wrist,0.5040413,1.265242,mid_hip,0.0,0.0,right_hip,-0.5040924,-0.014209961,right_knee,-0.6452589,1.802018,right_ankle,-0.5729695,2.8140278,left_hip,0.5040922,0.014209876,left_knee,0.73727095,1.6660676,left_ankle,0.7036631,2.4838288,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.047616232,-0.928967,neck,0.091775216,-0.99577975,right_shoulder,-0.59775764,-0.99577975,right_elbow,-0.9846401,-0.76427203,right_wrist,-1.3478879,0.092697494,left_shoulder,0.78130823,-0.99577975,left_elbow,0.94825554,-0.14443974,left_wrist,0.5469497,1.1293457,mid_hip,0.0,0.0,right_hip,-0.49029484,-0.02005764,right_knee,-0.6519769,1.7322903,right_ankle,-0.6049469,2.8608916,left_hip,0.49029484,0.020057553,left_knee,0.7178197,1.6334437,left_ankle,0.6361164,2.5190141,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.06190877,-0.9005361,neck,0.10530075,-0.9944405,right_shoulder,-0.5322442,-1.0004086,right_elbow,-0.9874321,-0.76666945,right_wrist,-1.3709469,0.06732412,left_shoulder,0.74284565,-0.9884723,left_elbow,0.9131811,-0.15159926,left_wrist,0.5247674,0.82322747,mid_hip,0.0,0.0,right_hip,-0.44844958,-0.03639823,right_knee,-0.71695644,1.4847602,right_ankle,-0.6823258,2.5541337,left_hip,0.44844958,0.03639823,left_knee,0.59915656,1.4564937,left_ankle,0.53146195,2.3179476,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.10541812,-1.5476179,neck,0.054586094,-0.99850905,right_shoulder,-0.29362667,-1.0048931,right_elbow,-0.45377773,-0.15752305,right_wrist,-0.26573366,-0.17743884,left_shoulder,0.402799,-0.99212503,left_elbow,0.2804942,-0.21406381,left_wrist,0.22565976,-0.2113852,mid_hip,0.0,0.0,right_hip,-0.227283,0.0,right_knee,-0.20265256,-0.27234852,right_ankle,0.56660706,-0.050262816,left_hip,0.22728316,0.0,left_knee,0.277584,-0.33682963,left_ankle,0.40829957,-0.27385774,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.058692437,-0.9240456,neck,0.061248448,-0.9981226,right_shoulder,-0.47186813,-1.0052942,right_elbow,-0.9551847,-0.68191165,right_wrist,-1.35574,-0.0160513,left_shoulder,0.594365,-0.9909509,left_elbow,0.7161899,-0.33112007,left_wrist,0.47943103,0.47434834,mid_hip,0.0,0.0,right_hip,-0.3706138,-0.0073687877,right_knee,-0.5142636,1.286176,right_ankle,-0.6592587,2.2232723,left_hip,0.37061355,0.0073687877,left_knee,0.523011,1.1683624,left_ankle,0.38329864,1.9520203,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,9,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.021851089,-0.938296,neck,0.029756526,-0.9995572,right_shoulder,-0.50454825,-1.0171919,right_elbow,-0.96026003,-0.6478146,right_wrist,-1.3941994,-0.008596645,left_shoulder,0.56406105,-0.98192257,left_elbow,0.7351057,-0.30017462,left_wrist,0.5727098,0.4688613,mid_hip,0.0,0.0,right_hip,-0.3613547,6.014419e-05,right_knee,-0.46031696,1.2560637,right_ankle,-0.46371502,2.3301597,left_hip,0.3613544,-6.0219183e-05,left_knee,0.49425867,1.0964288,left_ankle,0.3626035,2.0022242,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,10,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,-0.0078552645,-0.95116323,neck,0.0004574908,-0.99999994,right_shoulder,-0.5026472,-1.0265079,right_elbow,-0.9508495,-0.61608905,right_wrist,-1.3917725,-0.027891,left_shoulder,0.5035625,-0.973492,left_elbow,0.6944982,-0.33624962,left_wrist,0.6408012,0.43458197,mid_hip,0.0,0.0,right_hip,-0.32842144,-0.010629209,right_knee,-0.33738974,1.0682138,right_ankle,-0.26471895,2.138828,left_hip,0.32842144,0.010629209,left_knee,0.4318182,1.0659807,left_ankle,0.29583982,1.9427551,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,11,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,-0.046995625,-0.952458,neck,-0.038873844,-0.99924415,right_shoulder,-0.5405237,-1.0199211,right_elbow,-0.967395,-0.58908975,right_wrist,-1.4396524,-0.0032969124,left_shoulder,0.4627757,-0.97856724,left_elbow,0.67224634,-0.3016865,left_wrist,0.69412774,0.44448912,mid_hip,0.0,0.0,right_hip,-0.32445392,-0.005054871,right_knee,-0.2764703,1.1051043,right_ankle,-0.19833058,2.161579,left_hip,0.32445422,0.005054871,left_knee,0.42230064,1.0992584,left_ankle,0.2704043,2.0428355,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,12,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,-0.0482858,-0.9407298,neck,-0.06621545,-0.99780536,right_shoulder,-0.53415006,-1.0170927,right_elbow,-0.94418776,-0.5985707,right_wrist,-1.4276661,-0.035091717,left_shoulder,0.40171888,-0.9785179,left_elbow,0.6391083,-0.33338332,left_wrist,0.67393345,0.37532872,mid_hip,0.0,0.0,right_hip,-0.30044425,-0.003013952,right_knee,-0.259858,1.0359634,right_ankle,-0.19503562,1.9551862,left_hip,0.30044425,0.003013952,left_knee,0.38828036,1.0281482,left_ankle,0.24575041,1.9515767,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,13,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,-0.06352436,-0.96673495,neck,-0.07651315,-0.99706864,right_shoulder,-0.54203,-1.0086709,right_elbow,-0.92414445,-0.58262455,right_wrist,-1.4285276,-0.040978927,left_shoulder,0.3890034,-0.9854663,left_elbow,0.6710364,-0.34656695,left_wrist,0.63913554,0.31883755,mid_hip,0.0,0.0,right_hip,-0.29709888,-0.0058500175,right_knee,-0.27814224,0.95976615,right_ankle,-0.22129878,1.8519026,left_hip,0.29709888,0.005849943,left_knee,0.36193353,0.9871238,left_ankle,0.22073838,1.9322994,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,14,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.012002086,-1.0137796,neck,-0.015419725,-0.9998811,right_shoulder,-0.42941898,-1.0122538,right_elbow,-0.7900141,-0.5966907,right_wrist,-1.2779748,-0.14510164,left_shoulder,0.39857954,-0.9875084,left_elbow,0.6836455,-0.38814858,left_wrist,0.59779465,0.17993586,mid_hip,0.0,0.0,right_hip,-0.26290128,-0.01031227,right_knee,-0.24127036,0.8015798,right_ankle,-0.22371009,1.616105,left_hip,0.26290128,0.01031227,left_knee,0.35115534,0.8500346,left_ankle,0.21209966,1.6943816,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,15,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.022195904,-1.0536671,neck,-0.009051605,-0.999959,right_shoulder,-0.40500572,-0.9955669,right_elbow,-0.7557123,-0.5766401,right_wrist,-1.279932,-0.11319706,left_shoulder,0.38690254,-1.0043511,left_elbow,0.65499866,-0.4464958,left_wrist,0.59692967,0.110384874,mid_hip,0.0,0.0,right_hip,-0.25191176,-0.0043493435,right_knee,-0.26794288,0.77661574,right_ankle,-0.2342073,1.5266048,left_hip,0.25191176,0.0043493435,left_knee,0.33648553,0.796655,left_ankle,0.1796467,1.6067525,0,0,0
Not_Fall__Not_Fall_Stand_nf_raw_s_3_S_N_35,16,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Not_Fall\Not_Fall_Not_Fall_Stand_nf_raw_s_3_S_N_35.csv,0,Not_Fall,nose,0.030482553,-1.1085336,neck,-0.025798077,-0.9996672,right_shoulder,-0.43235037,-0.9970916,right_elbow,-0.8024534,-0.52347106,right_wrist,-1.2950023,-0.047002178,left_shoulder,0.3807539,-1.0022428,left_elbow,0.64770246,-0.4308095,left_wrist,0.64392227,0.14401428,mid_hip,0.0,0.0,right_hip,-0.25745922,-0.0042174314,right_knee,-0.27849188,0.8251138,right_ankle,-0.21184686,1.6478503,left_hip,0.25745952,0.0042174314,left_knee,0.33330142,0.8729978,left_ankle,0.19532804,1.7266568,0,0,0
