frame,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,person_index,num_persons,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,500.9468994140625,76.540771484375,721.33154296875,713.72802734375,0.9262956976890564,0,1,625.860107421875,131.14517211914062,0.9865493178367615,638.9322509765625,120.44537353515625,0.9584395289421082,614.2901000976562,118.8233642578125,0.955877959728241,655.0097045898438,134.0888671875,0.7850458025932312,594.3657836914062,130.38214111328125,0.7733521461486816,679.8090209960938,213.22833251953125,0.9952061772346497,560.7026977539062,212.312255859375,0.992685079574585,703.6358642578125,320.49786376953125,0.9713738560676575,529.8062744140625,319.0324401855469,0.9544592499732971,706.1126098632812,409.33453369140625,0.9439887404441833,520.3701171875,403.7374267578125,0.9181631803512573,651.7071533203125,394.49139404296875,0.9923163652420044,576.1141967773438,395.11383056640625,0.9910836219787598,642.7904052734375,552.1141357421875,0.9756451845169067,581.8273315429688,554.8806762695312,0.9701610207557678,620.5034790039062,697.5794677734375,0.8439265489578247,603.3035888671875,705.0305786132812,0.8219761848449707
1,500.83990478515625,76.515380859375,721.4081420898438,713.693359375,0.9271421432495117,0,1,625.6303100585938,131.6243896484375,0.9867998361587524,638.8722534179688,120.94866943359375,0.9596350193023682,614.0701904296875,119.223388671875,0.9565107822418213,655.2503051757812,134.55474853515625,0.7880813479423523,594.166259765625,130.59588623046875,0.7722921967506409,680.0262451171875,213.51162719726562,0.995192289352417,560.66064453125,212.27569580078125,0.9925203323364258,703.6516723632812,321.013916015625,0.9713010191917419,529.9324951171875,318.3783264160156,0.9532312154769897,706.3649291992188,409.7708435058594,0.9439839124679565,520.2998657226562,402.56402587890625,0.9166433215141296,652.3558349609375,394.18829345703125,0.9921597838401794,576.486083984375,394.76019287109375,0.9908248782157898,643.7534790039062,551.44091796875,0.9754979014396667,581.8298950195312,554.336181640625,0.9697486758232117,621.3876342773438,697.0281982421875,0.844007670879364,602.9940185546875,704.943603515625,0.8213104605674744
2,500.3116455078125,76.443603515625,721.5753173828125,713.8645629882812,0.9303639531135559,0,1,625.662353515625,132.58026123046875,0.9872180819511414,639.0107421875,121.768310546875,0.9602058529853821,613.9400634765625,120.0758056640625,0.9577776193618774,655.737548828125,134.84420776367188,0.7873786687850952,593.8328247070312,130.9920654296875,0.7763794660568237,680.8033447265625,213.38955688476562,0.9953762292861938,560.9825439453125,212.146240234375,0.993013322353363,703.9069213867188,321.5169982910156,0.9722992181777954,530.6793212890625,318.4329833984375,0.956760823726654,707.0803833007812,410.2804870605469,0.9459909796714783,519.8499145507812,403.6131896972656,0.9221240878105164,653.4830322265625,393.0079040527344,0.9928122162818909,577.1663208007812,393.4849548339844,0.9917405843734741,646.3535766601562,549.46337890625,0.9778662323951721,581.843017578125,552.2340087890625,0.9731470942497253,622.4595336914062,696.248779296875,0.8576374650001526,601.1006469726562,704.440673828125,0.8380844593048096
3,500.1708984375,76.38916015625,721.633544921875,713.812744140625,0.9303357005119324,0,1,625.8848266601562,132.44589233398438,0.9871384501457214,639.214599609375,121.71209716796875,0.9598831534385681,614.1971435546875,119.96487426757812,0.9574769735336304,655.8263549804688,135.05307006835938,0.7866515517234802,593.9849853515625,131.06939697265625,0.7761872410774231,680.8949584960938,213.74322509765625,0.9954010248184204,560.8924560546875,212.309814453125,0.9930180311203003,703.9973754882812,322.1746826171875,0.9725812673568726,530.67529296875,318.6219482421875,0.9569286704063416,706.9898071289062,411.11962890625,0.9464975595474243,519.6520385742188,403.8203125,0.9225050806999207,653.6179809570312,392.74798583984375,0.9929026961326599,577.0972900390625,393.17169189453125,0.9918187856674194,647.1299438476562,549.6038818359375,0.9780991673469543,581.9989624023438,552.1740112304688,0.9733551144599915,622.93603515625,696.325439453125,0.8585344552993774,600.9488525390625,704.3267211914062,0.838895857334137
4,499.9915771484375,76.26251220703125,721.806640625,713.8729858398438,0.9320705533027649,0,1,626.2866821289062,131.91268920898438,0.9869980812072754,639.5703735351562,121.20892333984375,0.958591878414154,614.6087646484375,119.44293212890625,0.9570509195327759,655.9903564453125,134.81866455078125,0.7829678654670715,594.251708984375,130.7945556640625,0.7794222235679626,681.3810424804688,213.83834838867188,0.9955781102180481,560.8421630859375,212.57989501953125,0.9934770464897156,704.107666015625,322.58843994140625,0.9736990332603455,530.7032470703125,320.058837890625,0.9602270722389221,706.9476928710938,411.7857666015625,0.9484049081802368,519.669921875,406.576904296875,0.9274887442588806,654.4662475585938,392.70660400390625,0.9935280680656433,577.5390014648438,393.17718505859375,0.9926458597183228,649.6217651367188,548.8502197265625,0.9797841310501099,582.6414794921875,551.1055908203125,0.9757433533668518,623.595947265625,695.51220703125,0.8677385449409485,600.4451293945312,703.528564453125,0.8503512740135193
5,499.7372741699219,76.037109375,721.779296875,713.8585205078125,0.9323693513870239,0,1,626.6180419921875,131.45053100585938,0.9870182871818542,639.8898315429688,120.75177001953125,0.9582114219665527,614.8508911132812,119.01416015625,0.9572501182556152,656.0821533203125,134.6539306640625,0.7821258306503296,594.2372436523438,130.66473388671875,0.7829073667526245,681.3792724609375,214.30465698242188,0.995668888092041,560.5682983398438,212.945556640625,0.9937418103218079,703.9923706054688,323.38568115234375,0.9741169214248657,530.4419555664062,320.349365234375,0.9618300795555115,706.6544189453125,412.57763671875,0.9488980770111084,519.6259155273438,406.1393127441406,0.9295282959938049,654.4790649414062,394.9012756347656,0.993719220161438,577.3045654296875,395.32513427734375,0.9929261207580566,649.8984375,550.3316040039062,0.9798691868782043,582.244140625,552.415771484375,0.9760333299636841,623.724609375,695.8795166015625,0.8674984574317932,600.5958251953125,703.478515625,0.8507558703422546
6,499.34454345703125,75.8271484375,721.6625366210938,713.9613037109375,0.9320192933082581,0,1,626.7762451171875,131.0802001953125,0.9868791699409485,640.032958984375,120.31448364257812,0.957758367061615,615.0407104492188,118.58859252929688,0.9566653370857239,656.1814575195312,134.104736328125,0.7818334102630615,594.4781494140625,130.11431884765625,0.7815243005752563,681.457275390625,214.138916015625,0.9957142472267151,560.4010009765625,212.78097534179688,0.9937841892242432,703.894287109375,323.8473205566406,0.9744539260864258,530.2953491210938,320.70269775390625,0.9619753956794739,706.5862426757812,413.1764831542969,0.9492318630218506,519.3134765625,405.58160400390625,0.9294084310531616,653.8720092773438,395.1636962890625,0.9938416481018066,576.5736083984375,395.5536804199219,0.993029773235321,649.6263427734375,549.69189453125,0.9802157282829285,581.2450561523438,551.6854248046875,0.9763275384902954,623.6165161132812,695.2919921875,0.8697450160980225,600.8092041015625,702.67138671875,0.8528791666030884
7,499.5084228515625,75.62042236328125,721.492431640625,713.946533203125,0.9313281774520874,0,1,626.951416015625,130.87445068359375,0.9865661263465881,640.1010131835938,120.04473876953125,0.9567251205444336,615.1498413085938,118.39959716796875,0.9558141231536865,656.07373046875,133.65249633789062,0.7784730195999146,594.4135131835938,129.85574340820312,0.7797737717628479,681.4270629882812,213.77508544921875,0.9956374764442444,560.2116088867188,212.52798461914062,0.9936879277229309,704.1040649414062,323.487060546875,0.9741247296333313,529.9168701171875,320.201904296875,0.9616393446922302,706.7216186523438,413.4324951171875,0.9486905932426453,519.1337280273438,405.00628662109375,0.9288903474807739,653.7002563476562,395.20361328125,0.9937781095504761,576.3864135742188,395.6534423828125,0.9929640293121338,649.5068969726562,548.9843139648438,0.9800766110420227,581.1998291015625,551.1757202148438,0.9761753678321838,623.3485717773438,694.8648681640625,0.8697537779808044,600.9019775390625,702.1226196289062,0.8528813123703003
8,499.4670104980469,74.88519287109375,721.46044921875,714.0062255859375,0.9300615191459656,0,1,627.1766357421875,130.48175048828125,0.9865043759346008,640.244384765625,119.6201171875,0.9562491774559021,615.4193115234375,117.9676513671875,0.9557018280029297,656.0637817382812,133.09136962890625,0.777108907699585,594.6614379882812,129.2867431640625,0.780763566493988,681.3865966796875,213.18896484375,0.9956604838371277,560.098876953125,212.0372314453125,0.9937783479690552,704.1331176757812,323.49395751953125,0.9741748571395874,529.9283447265625,320.6477355957031,0.9621058702468872,707.03857421875,414.11322021484375,0.9486957788467407,519.1109008789062,406.4582824707031,0.9294093251228333,653.3411865234375,393.69012451171875,0.9938738346099854,576.1502685546875,394.2337646484375,0.9930965304374695,648.9237670898438,548.1539306640625,0.9803897738456726,581.39892578125,550.587646484375,0.9766284823417664,622.7664184570312,694.2957153320312,0.8711808919906616,602.1344604492188,701.8839111328125,0.8546971678733826
9,499.3778991699219,74.86151123046875,721.436279296875,714.017333984375,0.93025141954422,0,1,627.1057739257812,130.381103515625,0.9865118265151978,640.1924438476562,119.54721069335938,0.9557506442070007,615.356201171875,117.90911865234375,0.9558982253074646,656.0316772460938,133.15618896484375,0.7749598622322083,594.584228515625,129.3592529296875,0.7834206223487854,681.552978515625,213.2652587890625,0.9957090616226196,560.0220947265625,212.0802001953125,0.9940279722213745,704.0296630859375,323.7484436035156,0.9743703603744507,529.8506469726562,320.78106689453125,0.9639175534248352,706.7750244140625,415.0609436035156,0.949148952960968,519.1214599609375,407.4652099609375,0.9322036504745483,653.7847900390625,393.4499206542969,0.9941387176513672,576.3818359375,393.986328125,0.9935024380683899,650.0391235351562,547.2587280273438,0.9813014268875122,581.492431640625,549.6331176757812,0.9780645370483398,623.2163696289062,693.99609375,0.8769199848175049,601.5472412109375,701.8226318359375,0.8622640371322632
10,499.1029968261719,74.8558349609375,721.345458984375,714.0380859375,0.9290446639060974,0,1,626.6965942382812,130.35009765625,0.9866784811019897,639.8621826171875,119.54693603515625,0.9567599296569824,614.876220703125,117.91653442382812,0.9564551711082458,655.904052734375,133.30252075195312,0.7774141430854797,594.0521240234375,129.52304077148438,0.7828965187072754,681.4306030273438,213.48907470703125,0.9956508278846741,559.615234375,212.17181396484375,0.9937921166419983,703.9566650390625,323.83428955078125,0.9738837480545044,529.5787963867188,320.88677978515625,0.9621182680130005,706.4473876953125,415.91290283203125,0.9482736587524414,518.8507690429688,409.4197998046875,0.9295102953910828,653.24072265625,393.5916748046875,0.9938492178916931,575.6250610351562,394.0250244140625,0.9931005239486694,649.8936157226562,546.9481201171875,0.980582058429718,581.382080078125,549.0403442382812,0.9769799709320068,622.9779663085938,694.0021362304688,0.8735821843147278,601.5962524414062,701.3204345703125,0.8577782511711121
11,499.4053039550781,74.97930908203125,721.45556640625,714.0665893554688,0.9265936613082886,0,1,626.189208984375,130.92877197265625,0.9866693019866943,639.5260620117188,120.0205078125,0.9578355550765991,614.4585571289062,118.33627319335938,0.9558814167976379,655.7666015625,133.5350341796875,0.7835397720336914,594.079345703125,129.54461669921875,0.7762386798858643,680.4298706054688,214.87762451171875,0.9955857992172241,559.768798828125,213.22991943359375,0.9933233857154846,703.7664184570312,325.7391357421875,0.9735591411590576,529.8865966796875,322.5561218261719,0.9583564400672913,706.0859375,417.24359130859375,0.9472757577896118,518.9539184570312,411.9345397949219,0.9233094453811646,650.6710205078125,399.067626953125,0.9932602047920227,574.0633544921875,399.2574462890625,0.9921922087669373,645.0328369140625,551.1361694335938,0.9782633185386658,579.8658447265625,553.3080444335938,0.9734219908714294,621.3474731445312,696.0079956054688,0.8598761558532715,603.290283203125,703.127685546875,0.8399203419685364
