frame,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,person_index,num_persons,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,1718.8681640625,399.96240234375,2719.024658203125,1818.5244140625,0.9103678464889526,0,2,1891.509033203125,1356.509765625,0.9064598679542542,1854.38916015625,1391.9720458984375,0.9316521286964417,1966.375244140625,1386.7227783203125,0.7586532235145569,1860.978515625,1436.92724609375,0.9506841897964478,2185.114990234375,1412.8486328125,0.6493183374404907,1865.538818359375,1237.6982421875,0.9895162582397461,2473.62841796875,1177.900146484375,0.9764348268508911,1819.2066650390625,790.3764038085938,0.9528614282608032,2527.404296875,709.13671875,0.8797212243080139,1983.8294677734375,583.7444458007812,0.9148688316345215,2172.981689453125,528.448486328125,0.8361884355545044,2135.02978515625,711.5905151367188,0.9608927369117737,2557.019287109375,684.7559814453125,0.9521764516830444,2066.42041015625,584.2119140625,0.948869526386261,2421.072998046875,577.8341674804688,0.9379050731658936,2034.9942626953125,523.3134765625,0.9304785132408142,2285.7109375,548.0509643554688,0.9270231127738953
1,1717.0946044921875,368.95684814453125,2721.255859375,1815.7598876953125,0.9091206192970276,0,1,1894.384521484375,1359.968017578125,0.9085643291473389,1854.953369140625,1398.695556640625,0.9338739514350891,1969.4306640625,1392.4779052734375,0.762451171875,1856.393310546875,1444.9423828125,0.9537546634674072,2188.09521484375,1419.06396484375,0.6619618535041809,1862.049560546875,1239.823486328125,0.9907466173171997,2474.626953125,1174.084716796875,0.9783987402915955,1817.0972900390625,793.677490234375,0.9572234749794006,2534.732177734375,698.967529296875,0.8844046592712402,1978.103271484375,588.6300048828125,0.9184079766273499,2184.6337890625,526.7965087890625,0.8362106084823608,2132.802490234375,700.9984130859375,0.966139554977417,2558.84814453125,672.2271728515625,0.9578047394752502,2057.930908203125,578.2744750976562,0.9554489850997925,2422.7607421875,571.9158325195312,0.9447402954101562,2031.181396484375,521.3688354492188,0.9380785822868347,2303.579833984375,545.8216552734375,0.9341976046562195
2,1718.20849609375,370.327880859375,2719.9853515625,1814.282470703125,0.896574079990387,0,2,1896.2874755859375,1347.810546875,0.9085097908973694,1868.74755859375,1383.23046875,0.9342645406723022,1967.930908203125,1371.95166015625,0.7518712282180786,1892.223876953125,1424.6497802734375,0.9491115808486938,2181.8310546875,1384.109375,0.6202857494354248,1886.7548828125,1223.7225341796875,0.9892648458480835,2482.12255859375,1133.2645263671875,0.9748100638389587,1824.6484375,786.5392456054688,0.9541463851928711,2535.184326171875,654.8355712890625,0.879465639591217,1983.5789794921875,591.849853515625,0.9180834293365479,2174.626953125,526.4520263671875,0.8386201858520508,2157.905517578125,724.9632568359375,0.9619441628456116,2570.05908203125,686.1868286132812,0.9534949064254761,2088.15283203125,574.0287475585938,0.9521378874778748,2443.49658203125,556.762939453125,0.9424128532409668,2051.100830078125,512.529296875,0.9384007453918457,2298.10009765625,542.4673461914062,0.9355894327163696
3,1722.6756591796875,360.4471435546875,2725.40576171875,1814.7454833984375,0.9036594033241272,0,1,1894.3681640625,1369.98779296875,0.9081383347511292,1869.68408203125,1406.451904296875,0.9379892945289612,1968.378662109375,1391.10498046875,0.7543361783027649,1906.313720703125,1438.2467041015625,0.9477498531341553,2188.55517578125,1387.7509765625,0.5926265716552734,1900.6790771484375,1218.1219482421875,0.9861080050468445,2494.95751953125,1112.58642578125,0.9683997631072998,1835.316162109375,769.4007568359375,0.9441375136375427,2538.550048828125,626.72705078125,0.8614484667778015,1996.598388671875,576.024169921875,0.9070305824279785,2163.8916015625,518.602783203125,0.8232978582382202,2161.521484375,706.132080078125,0.9518194198608398,2570.262451171875,659.063232421875,0.9426866173744202,2091.113037109375,570.41650390625,0.9443665742874146,2429.0283203125,536.114990234375,0.9348344802856445,2065.3271484375,502.0994567871094,0.9328705668449402,2273.31640625,529.8494873046875,0.9310537576675415
4,1733.04541015625,343.2919921875,2732.1923828125,1815.783447265625,0.9146367311477661,0,1,1905.0670166015625,1348.704833984375,0.8862898945808411,1868.5244140625,1390.638671875,0.9138984680175781,1978.106689453125,1379.688720703125,0.7351073622703552,1888.2451171875,1413.7017822265625,0.9294125437736511,2205.2001953125,1375.168701171875,0.6467386484146118,1900.28466796875,1239.66455078125,0.9848347902297974,2506.21240234375,1138.748046875,0.967689037322998,1808.24267578125,784.792236328125,0.9406948685646057,2541.86474609375,649.900390625,0.8770542144775391,1969.673095703125,576.64404296875,0.9169179201126099,2147.171630859375,520.796875,0.8704026937484741,2156.51904296875,802.5443115234375,0.9463183879852295,2576.82080078125,758.5517578125,0.9396110773086548,2171.9912109375,573.7850952148438,0.9441208243370056,2470.826416015625,553.2991943359375,0.9390276074409485,2027.72021484375,500.7768859863281,0.9268175363540649,2218.7822265625,536.390380859375,0.9271638989448547
5,1732.888916015625,442.44610595703125,2737.272216796875,1814.2694091796875,0.9112961888313293,0,2,1906.681884765625,1378.4228515625,0.8950560092926025,1875.642333984375,1413.9033203125,0.9264457821846008,1976.259765625,1402.3387451171875,0.7353411912918091,1899.889892578125,1443.3636474609375,0.941196620464325,2191.11083984375,1404.0543212890625,0.6072379946708679,1912.077392578125,1234.92138671875,0.9859777688980103,2489.001953125,1139.38427734375,0.9688335061073303,1838.002197265625,784.7667846679688,0.942168653011322,2539.2724609375,646.0511474609375,0.8627237677574158,1992.7529296875,588.99609375,0.9002526998519897,2167.134765625,526.0806884765625,0.8203673958778381,2182.930908203125,750.3992919921875,0.9482457041740417,2580.833984375,708.8058471679688,0.9392716884613037,2117.18017578125,583.382080078125,0.936129093170166,2450.65625,559.63134765625,0.9262712597846985,2042.242919921875,517.4505615234375,0.9232438206672668,2307.03662109375,546.8849487304688,0.9217641949653625
6,1735.5325927734375,415.4512939453125,2741.884765625,1812.8759765625,0.9172243475914001,0,2,1903.797119140625,1389.7559814453125,0.896594762802124,1875.666748046875,1423.025634765625,0.9306396245956421,1974.9619140625,1412.0850830078125,0.733024537563324,1916.633544921875,1442.114013671875,0.9419399499893188,2197.121337890625,1402.9949951171875,0.5808089971542358,1925.4140625,1217.9541015625,0.9851580262184143,2501.369873046875,1122.4898681640625,0.9642528295516968,1841.36572265625,768.0242919921875,0.9421710968017578,2541.131103515625,634.97314453125,0.8508611917495728,2007.5760498046875,574.2559814453125,0.9029593467712402,2166.81005859375,519.7169189453125,0.8142428994178772,2185.25439453125,721.9122314453125,0.9461673498153687,2580.698974609375,681.8822021484375,0.9347912073135376,2143.85595703125,571.4799194335938,0.9358260631561279,2460.43896484375,553.2939453125,0.9244179129600525,2060.490234375,496.6302795410156,0.9246470332145691,2293.955078125,535.141357421875,0.9220792055130005
7,1741.4454345703125,436.16583251953125,2743.72802734375,1805.7872314453125,0.9132323265075684,0,2,1911.156982421875,1395.69970703125,0.8939071297645569,1881.2515869140625,1427.16015625,0.92948317527771,1979.878662109375,1418.9873046875,0.7272323966026306,1913.920166015625,1447.596923828125,0.9432448148727417,2194.42822265625,1416.3909912109375,0.5836485624313354,1920.6339111328125,1230.426513671875,0.9861489534378052,2495.376708984375,1157.1341552734375,0.9643339514732361,1840.1458740234375,777.616943359375,0.9465088844299316,2539.98095703125,678.2715454101562,0.8444546461105347,2008.6292724609375,580.0540771484375,0.9086301326751709,2176.500732421875,525.1190795898438,0.809717059135437,2197.46240234375,712.471435546875,0.9511536359786987,2594.168701171875,683.4630737304688,0.9375690221786499,2147.76123046875,570.8740234375,0.943850040435791,2463.593994140625,567.4263916015625,0.92965167760849,2070.124755859375,501.4660949707031,0.9321308135986328,2304.380859375,543.19287109375,0.9271138906478882
8,1743.034423828125,400.0228271484375,2748.601318359375,1806.3087158203125,0.9118826985359192,0,1,1918.097412109375,1373.10546875,0.9014251828193665,1884.5855712890625,1410.82421875,0.9311225414276123,1992.5341796875,1401.0377197265625,0.7431800365447998,1903.6357421875,1449.3170166015625,0.9464468359947205,2212.74755859375,1413.650146484375,0.6201449036598206,1906.98388671875,1239.2989501953125,0.988381564617157,2503.37939453125,1154.516845703125,0.9714421629905701,1841.3367919921875,787.5726928710938,0.9519384503364563,2549.190673828125,666.1463623046875,0.8656521439552307,2001.695556640625,573.9208984375,0.9144526720046997,2173.00146484375,515.705078125,0.8259424567222595,2171.1064453125,715.042236328125,0.9580135345458984,2584.52099609375,680.70361328125,0.9472869634628296,2127.559326171875,555.8849487304688,0.9506297707557678,2467.81396484375,547.30712890625,0.9393618106842041,2064.10498046875,501.8343200683594,0.9389863014221191,2315.06005859375,539.67138671875,0.935389518737793
9,1744.86767578125,394.62164306640625,2748.984375,1808.5916748046875,0.9107089042663574,0,2,1906.3150634765625,1399.399658203125,0.8969930410385132,1880.642578125,1433.1092529296875,0.9338536858558655,1981.1898193359375,1420.1756591796875,0.7288591265678406,1927.1400146484375,1454.97607421875,0.945898711681366,2207.562744140625,1410.0330810546875,0.5695863366127014,1929.3544921875,1229.0263671875,0.9852074384689331,2512.20751953125,1132.445556640625,0.9629666805267334,1842.5313720703125,771.3056030273438,0.9427276849746704,2554.22509765625,644.5966186523438,0.8412147164344788,2008.943603515625,579.4197998046875,0.9039084911346436,2175.17431640625,518.812255859375,0.8051988482475281,2187.42919921875,707.6016845703125,0.9486691355705261,2588.551025390625,667.30126953125,0.9359005093574524,2150.2021484375,563.5859985351562,0.9437891840934753,2465.89404296875,540.5242919921875,0.9318497180938721,2080.31396484375,497.8232116699219,0.9343786835670471,2307.419921875,536.4190063476562,0.9313239455223083
