frame,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,person_index,num_persons,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16
0,79.69454956054688,285.5961608886719,400.3072509765625,688.4132080078125,0.9226075410842896,0,1,201.4680633544922,340.00177001953125,0.9958981871604919,214.20555114746094,326.28759765625,0.9858905076980591,182.19622802734375,329.63238525390625,0.9840179085731506,238.95794677734375,328.99359130859375,0.9166704416275024,156.0168914794922,337.86383056640625,0.9063299298286438,295.0677490234375,388.1868896484375,0.9995593428611755,115.40608215332031,398.1144714355469,0.9993348717689514,326.32421875,465.4469299316406,0.9966147541999817,127.6462173461914,484.3120422363281,0.9945104122161865,300.51568603515625,506.7410888671875,0.9909172654151917,200.93577575683594,515.1318969726562,0.9868462085723877,286.84027099609375,512.6271362304688,0.999488353729248,165.23899841308594,520.6389770507812,0.9993835687637329,371.7350769042969,544.2131958007812,0.9959706664085388,156.07069396972656,557.904541015625,0.9952599406242371,306.9894714355469,638.83251953125,0.973197340965271,243.9960174560547,641.17724609375,0.9707287549972534
1,78.26814270019531,287.08087158203125,400.4186706542969,688.9489135742188,0.9323727488517761,0,1,201.65235900878906,340.4622497558594,0.9959180951118469,214.33004760742188,326.7142639160156,0.9857158064842224,182.4114990234375,329.869140625,0.9845996499061584,238.34674072265625,329.1993103027344,0.9130244851112366,155.27590942382812,337.6009521484375,0.9106999039649963,294.3188781738281,387.2197265625,0.9995375871658325,114.01654815673828,397.1332702636719,0.9993231296539307,325.8140563964844,464.54107666015625,0.9963730573654175,128.2821807861328,484.14892578125,0.99442058801651,301.246826171875,507.3835144042969,0.9903222918510437,202.13528442382812,515.50732421875,0.9866336584091187,286.9783630371094,509.3230285644531,0.9994606375694275,164.775634765625,517.2993774414062,0.9993610978126526,372.5327453613281,544.1333618164062,0.9958797693252563,155.572265625,556.5966796875,0.9952326416969299,305.57635498046875,640.5446166992188,0.9726889729499817,243.6868896484375,641.8096313476562,0.9704760909080505
2,78.32276916503906,286.8534851074219,400.2723083496094,688.8556518554688,0.9322351217269897,0,1,201.9796905517578,340.1908264160156,0.9958347082138062,214.649658203125,326.46337890625,0.985358715057373,182.67190551757812,329.65771484375,0.984451174736023,238.72337341308594,329.09381103515625,0.910611629486084,155.4777374267578,337.5880432128906,0.9103644490242004,294.40411376953125,387.2389831542969,0.9995149374008179,114.33195495605469,397.0928955078125,0.999305009841919,325.76605224609375,464.5554504394531,0.9962049126625061,128.3758544921875,484.0286865234375,0.9943406581878662,301.0532531738281,507.3997802734375,0.9899951219558716,202.68008422851562,514.8355712890625,0.9865163564682007,286.3912658691406,508.49676513671875,0.9994381070137024,164.2799835205078,516.4407348632812,0.9993410706520081,372.4317321777344,543.9310913085938,0.9957590699195862,155.66355895996094,556.340087890625,0.9951460957527161,305.97027587890625,640.3461303710938,0.972115159034729,242.627197265625,641.4290771484375,0.9700414538383484
3,78.49365997314453,286.6214599609375,399.8412170410156,689.0475463867188,0.9314954876899719,0,1,201.96707153320312,340.1307067871094,0.995876669883728,214.55731201171875,326.2285461425781,0.9854191541671753,182.56866455078125,329.5801696777344,0.9845422506332397,238.67323303222656,328.4318542480469,0.9102404117584229,155.33079528808594,337.2969665527344,0.9100475311279297,294.5924072265625,386.727294921875,0.9995163679122925,114.55139923095703,396.8314514160156,0.9993098974227905,326.4677429199219,464.5061340332031,0.9962419271469116,128.15789794921875,484.0201110839844,0.9944339394569397,300.64874267578125,507.3625793457031,0.9901949763298035,202.42173767089844,515.1338500976562,0.9868386387825012,286.4082336425781,507.822021484375,0.9994392991065979,164.38279724121094,515.8082885742188,0.9993447661399841,372.040771484375,543.9445190429688,0.9957088232040405,155.4891815185547,556.7396240234375,0.9951007962226868,306.05316162109375,639.5415649414062,0.9715843796730042,241.12442016601562,640.5692138671875,0.969499409198761
4,79.77938842773438,286.94091796875,400.0400390625,688.8516845703125,0.9329077005386353,0,1,202.48440551757812,339.8905029296875,0.9959163069725037,214.99342346191406,326.11187744140625,0.9859068393707275,183.3724365234375,329.4305419921875,0.9844231009483337,238.9305419921875,328.6111755371094,0.914822518825531,156.5322723388672,337.3497314453125,0.9088872075080872,295.09918212890625,386.9916687011719,0.9995390176773071,115.29006958007812,397.2367248535156,0.9993034601211548,326.4305725097656,463.6795959472656,0.9964208602905273,129.03009033203125,483.8674621582031,0.9942194223403931,301.13580322265625,508.2630310058594,0.9904608130455017,202.82159423828125,515.2092895507812,0.9863001704216003,287.2507629394531,508.28790283203125,0.9994543194770813,165.37203979492188,516.21923828125,0.9993409514427185,372.2474365234375,543.9459838867188,0.995793342590332,154.852294921875,556.1190185546875,0.9950321912765503,305.8902893066406,640.3790283203125,0.97200608253479,242.14007568359375,640.3509521484375,0.9694074988365173
5,79.76924133300781,286.7969665527344,400.2895812988281,688.7747192382812,0.93324875831604,0,1,202.59263610839844,339.3377685546875,0.9959331154823303,215.07763671875,325.64837646484375,0.9859814643859863,183.47027587890625,329.061279296875,0.984459400177002,239.1644744873047,328.63330078125,0.916446328163147,156.9082489013672,337.5858154296875,0.9096290469169617,295.8352355957031,387.2485656738281,0.9995474219322205,115.77534484863281,397.5200500488281,0.9993313550949097,326.9697265625,463.6047058105469,0.996461808681488,129.12791442871094,483.9350280761719,0.9944281578063965,301.0730285644531,507.4451904296875,0.9905261993408203,203.0016632080078,514.718505859375,0.9866141676902771,287.9721374511719,508.2544250488281,0.9994706511497498,165.90261840820312,516.0222778320312,0.9993671774864197,372.0764465332031,544.4241333007812,0.995827853679657,153.9969482421875,556.0753173828125,0.9951134324073792,306.0470275878906,640.1290283203125,0.9720494747161865,241.85269165039062,639.2177124023438,0.9696713089942932
6,79.87798309326172,287.0487365722656,400.6085205078125,688.710693359375,0.93446946144104,0,1,202.57479858398438,339.4310302734375,0.9959094524383545,215.01524353027344,325.7649230957031,0.9859191179275513,183.5283660888672,329.1531982421875,0.9843928217887878,238.91160583496094,328.761962890625,0.916843056678772,156.92950439453125,337.641357421875,0.9101177453994751,295.7989196777344,387.2544860839844,0.9995514750480652,115.5039291381836,397.6240234375,0.999338686466217,326.80242919921875,463.4725341796875,0.9964814186096191,129.22164916992188,484.1147766113281,0.9944604635238647,301.0068359375,507.50860595703125,0.990509033203125,203.00144958496094,514.6732788085938,0.9865943193435669,288.4611511230469,508.5643615722656,0.999477207660675,166.23040771484375,516.353271484375,0.9993752837181091,372.1722717285156,544.949951171875,0.9958541393280029,153.62094116210938,556.3800659179688,0.9951393604278564,305.6463317871094,640.7421264648438,0.972137451171875,242.6876983642578,639.6077880859375,0.969770073890686
7,79.83905029296875,286.72381591796875,401.12066650390625,688.6243896484375,0.9345062971115112,0,1,203.00303649902344,339.24383544921875,0.9958651065826416,215.33316040039062,325.5876770019531,0.9857290983200073,183.983642578125,329.07763671875,0.9842645525932312,239.1805419921875,328.76397705078125,0.9160507917404175,157.5518798828125,337.8424377441406,0.9100126624107361,296.1979675292969,387.40478515625,0.9995450377464294,116.04497528076172,397.7086181640625,0.9993378520011902,326.8311462402344,463.4995422363281,0.9964423775672913,129.15704345703125,484.0188293457031,0.9944900274276733,301.4328918457031,507.9173889160156,0.9904329776763916,202.44216918945312,514.3507080078125,0.9866633415222168,288.46807861328125,508.3263854980469,0.9994720816612244,166.2307586669922,516.0037841796875,0.9993725419044495,372.4815368652344,544.895263671875,0.9957790374755859,152.94195556640625,556.031494140625,0.995075523853302,305.75262451171875,640.4744873046875,0.971682071685791,241.1295928955078,638.5615844726562,0.9693930745124817
8,79.99724578857422,287.1025390625,401.49676513671875,688.5950317382812,0.9355107545852661,0,1,203.2904510498047,339.31787109375,0.9957805871963501,215.53033447265625,325.7040100097656,0.9852092862129211,184.35748291015625,329.11590576171875,0.9841896891593933,239.11904907226562,328.8741760253906,0.9139646291732788,157.9091033935547,337.7926940917969,0.9118980169296265,296.398193359375,387.271484375,0.9995368719100952,115.86193084716797,397.7663269042969,0.9993694424629211,327.02099609375,463.2394104003906,0.9963440299034119,129.10044860839844,484.3269958496094,0.9948010444641113,301.6175231933594,507.72509765625,0.9901830554008484,202.5034942626953,514.1631469726562,0.9871731996536255,289.34869384765625,507.8280029296875,0.9994823932647705,166.91326904296875,515.6790161132812,0.9994045495986938,372.8785095214844,544.830810546875,0.9958117008209229,152.59625244140625,556.3675537109375,0.9952613711357117,306.1080017089844,639.5728759765625,0.9719404578208923,242.30715942382812,638.7818603515625,0.9702145457267761
9,80.35990142822266,286.7899475097656,400.847412109375,688.4124755859375,0.9355895519256592,0,1,202.9346160888672,339.2400817871094,0.9957109689712524,215.2820587158203,325.68414306640625,0.9849204421043396,184.02394104003906,328.9965515136719,0.984053373336792,239.14784240722656,328.926513671875,0.9126824736595154,157.81832885742188,337.6637878417969,0.9116107225418091,296.5010681152344,387.1785583496094,0.9995197057723999,115.90938568115234,397.50518798828125,0.9993659853935242,327.05401611328125,463.12109375,0.9962051510810852,129.10556030273438,484.1816101074219,0.9948365688323975,300.9607238769531,506.97332763671875,0.9899152517318726,202.76931762695312,514.281494140625,0.987236499786377,289.00262451171875,507.5850524902344,0.9994671940803528,166.48497009277344,515.3142700195312,0.9993972778320312,372.5974426269531,545.5531616210938,0.9956709146499634,152.66990661621094,556.8804321289062,0.9951865077018738,306.0858154296875,639.1001586914062,0.9710751175880432,242.1526336669922,638.8714599609375,0.9696120023727417
10,80.44973754882812,286.529296875,400.6064758300781,688.3487548828125,0.9349590539932251,0,1,203.19052124023438,339.09423828125,0.9957016110420227,215.61424255371094,325.60345458984375,0.984764814376831,184.2521514892578,328.8081359863281,0.9840710163116455,239.49575805664062,328.99609375,0.9116634130477905,157.92111206054688,337.5107727050781,0.9122636318206787,296.5573425292969,387.21673583984375,0.9995205402374268,115.95268249511719,397.4894714355469,0.9993792772293091,327.0624084472656,462.95391845703125,0.9962037205696106,128.9864501953125,484.223388671875,0.9949716329574585,301.1668701171875,507.01153564453125,0.9899319410324097,203.14346313476562,514.2852783203125,0.9875285625457764,289.20172119140625,507.5462646484375,0.9994786381721497,166.75559997558594,515.3217163085938,0.9994162321090698,372.7018127441406,545.1727294921875,0.995789110660553,153.32078552246094,556.5081787109375,0.9953662157058716,306.2198791503906,638.9924926757812,0.9719215035438538,242.4236297607422,639.2295532226562,0.9706797003746033
11,79.96719360351562,286.38629150390625,400.4427795410156,688.3980712890625,0.9338016510009766,0,1,203.12222290039062,339.126953125,0.9956157207489014,215.5343475341797,325.5340270996094,0.9842268824577332,184.1215057373047,328.72174072265625,0.9840269088745117,239.31283569335938,328.65460205078125,0.908417820930481,157.56753540039062,337.1319580078125,0.9133758544921875,296.2904052734375,387.03887939453125,0.9994999170303345,115.44733428955078,397.3122253417969,0.9993849992752075,326.8546142578125,463.0181884765625,0.9960187077522278,129.0015869140625,484.3201904296875,0.9950883984565735,301.0666198730469,507.0851135253906,0.9895373582839966,203.1046142578125,514.3809814453125,0.9877282381057739,288.8536071777344,507.48175048828125,0.9994658827781677,166.21031188964844,515.303466796875,0.9994174242019653,372.787841796875,545.293212890625,0.9956732392311096,152.7078094482422,556.8414306640625,0.9953595995903015,306.39385986328125,638.3043212890625,0.9713427424430847,242.50003051757812,639.0986938476562,0.9705042839050293
12,80.2217025756836,285.9389953613281,400.29681396484375,688.3421630859375,0.9321300983428955,0,1,203.00350952148438,339.35198974609375,0.9958078861236572,215.49240112304688,325.6443176269531,0.9853386878967285,183.9388885498047,328.90496826171875,0.9842991828918457,239.4521942138672,328.56951904296875,0.9126575589179993,157.23890686035156,337.1579895019531,0.9102299213409424,296.1449890136719,387.1445007324219,0.9995136260986328,115.82902526855469,397.07672119140625,0.9993383288383484,327.3089904785156,463.71124267578125,0.9961983561515808,128.56935119628906,483.9115295410156,0.9946256279945374,300.65411376953125,507.7362976074219,0.9900377988815308,202.46836853027344,514.2423095703125,0.9870315194129944,288.66046142578125,507.7491149902344,0.9994449019432068,166.32061767578125,515.2347412109375,0.9993637204170227,371.8271179199219,544.7114868164062,0.9955524802207947,152.1141815185547,555.4581909179688,0.9949854612350464,306.6557922363281,638.7303466796875,0.9705087542533875,239.3966827392578,637.4445190429688,0.9687661528587341
13,79.7984848022461,285.8936462402344,400.27197265625,688.3767700195312,0.9323747158050537,0,1,203.0350341796875,339.35064697265625,0.9957922697067261,215.4926300048828,325.6040344238281,0.9852513074874878,183.92645263671875,328.9281005859375,0.984261155128479,239.4454803466797,328.49505615234375,0.9117929339408875,157.1708984375,337.21929931640625,0.9099644422531128,295.88287353515625,387.29498291015625,0.9995105266571045,115.89167785644531,397.2471008300781,0.99932861328125,327.2001647949219,463.65484619140625,0.9961814880371094,128.5497283935547,483.9322814941406,0.9945558309555054,300.7923583984375,507.4598388671875,0.9900169968605042,202.71653747558594,514.4348754882812,0.9869332313537598,287.951904296875,507.54180908203125,0.9994400143623352,165.91024780273438,515.0747680664062,0.9993553757667542,371.52374267578125,544.4307861328125,0.9955592155456543,152.91346740722656,555.2993774414062,0.9949778914451599,306.548828125,638.8955078125,0.9706100225448608,239.66732788085938,637.4592895507812,0.9687985777854919
14,80.4808578491211,285.7154846191406,400.3424072265625,688.1936645507812,0.9318606853485107,0,1,203.2412109375,339.2940673828125,0.9958471655845642,215.70953369140625,325.57879638671875,0.9855318665504456,184.12017822265625,328.9103088378906,0.9843643307685852,239.73184204101562,328.54095458984375,0.9140912294387817,157.46055603027344,337.3074035644531,0.9103707671165466,296.49566650390625,387.3097839355469,0.9995232820510864,116.1038589477539,397.2970886230469,0.9993471503257751,327.27838134765625,463.7209777832031,0.9962714910507202,128.68179321289062,483.65814208984375,0.994664192199707,300.9092712402344,507.52032470703125,0.99017333984375,202.53176879882812,513.9351806640625,0.9870734214782715,289.1199645996094,507.77728271484375,0.9994534850120544,166.75193786621094,515.3243408203125,0.9993711113929749,371.82843017578125,544.975830078125,0.995549201965332,152.057373046875,556.1013793945312,0.9949575066566467,306.8560791015625,638.0543823242188,0.9703229665756226,240.04136657714844,636.8389892578125,0.9684779047966003
15,80.76483154296875,285.99072265625,400.98040771484375,688.2027587890625,0.9309706687927246,0,1,203.51760864257812,339.2180480957031,0.9958208799362183,216.04733276367188,325.520263671875,0.9852386116981506,184.40264892578125,328.71630859375,0.9843201041221619,239.98806762695312,328.44427490234375,0.9125632643699646,157.5296173095703,336.90631103515625,0.9110994338989258,296.69281005859375,387.4320983886719,0.9995238780975342,116.08348846435547,397.2047119140625,0.9993711113929749,327.7331848144531,463.4969177246094,0.9962781071662903,128.7606964111328,483.35028076171875,0.994929313659668,301.2179870605469,507.5247802734375,0.9902411699295044,202.47320556640625,514.0393676757812,0.9876307845115662,289.723876953125,508.11920166015625,0.9994707703590393,167.22634887695312,515.5299072265625,0.999402642250061,372.34832763671875,545.1911010742188,0.9956348538398743,151.68540954589844,555.8634643554688,0.9951432943344116,307.39117431640625,637.5796508789062,0.9708488583564758,239.57139587402344,636.3819580078125,0.9693909287452698
16,80.63892364501953,285.88812255859375,400.728515625,688.224365234375,0.9322013854980469,0,1,203.52328491210938,339.2287292480469,0.9958043694496155,216.0617218017578,325.5221252441406,0.985248327255249,184.40003967285156,328.72174072265625,0.9843159317970276,239.96006774902344,328.468505859375,0.9128667116165161,157.43313598632812,336.927490234375,0.9112266898155212,296.8916015625,387.4161071777344,0.9995198249816895,115.74397277832031,397.2071228027344,0.9993638396263123,328.0582275390625,463.4606628417969,0.9962298274040222,128.89334106445312,483.3246765136719,0.9948455095291138,301.2113037109375,507.45391845703125,0.9901013374328613,202.64785766601562,514.1016235351562,0.987410843372345,289.984130859375,508.36541748046875,0.9994625449180603,167.1015167236328,515.7750244140625,0.9993925094604492,372.6142883300781,544.9555053710938,0.9955951571464539,151.0902862548828,555.6884765625,0.9950921535491943,307.1996765136719,637.9540405273438,0.9707241654396057,240.0154266357422,636.77392578125,0.9692312479019165
17,80.62635803222656,285.63330078125,400.72265625,687.9725952148438,0.9300718307495117,0,1,203.6373291015625,338.86981201171875,0.9957942962646484,216.2998046875,325.3145751953125,0.9852818846702576,184.52462768554688,328.38348388671875,0.9842379689216614,240.3235626220703,328.6883239746094,0.9132536053657532,157.57423400878906,336.8872375488281,0.9104316234588623,296.79595947265625,387.415771484375,0.9995180368423462,115.82073974609375,397.2842102050781,0.9993557333946228,328.1944580078125,462.829833984375,0.9962283372879028,128.94915771484375,483.4117736816406,0.9947636127471924,301.06329345703125,507.00177001953125,0.990094006061554,202.75857543945312,513.9351196289062,0.9872397780418396,289.4872131347656,507.8788757324219,0.9994621872901917,166.71420288085938,515.3685302734375,0.9993880987167358,372.34661865234375,544.5552978515625,0.9956212639808655,151.48092651367188,555.3474731445312,0.995094895362854,308.00079345703125,637.4402465820312,0.9709314703941345,240.50257873535156,636.7659912109375,0.9693469405174255
