video_id,frame_idx,source_file,label,label_name,joint_0_name,joint_0_x,joint_0_y,joint_1_name,joint_1_x,joint_1_y,joint_2_name,joint_2_x,joint_2_y,joint_3_name,joint_3_x,joint_3_y,joint_4_name,joint_4_x,joint_4_y,joint_5_name,joint_5_x,joint_5_y,joint_6_name,joint_6_x,joint_6_y,joint_7_name,joint_7_x,joint_7_y,joint_8_name,joint_8_x,joint_8_y,joint_9_name,joint_9_x,joint_9_y,joint_10_name,joint_10_x,joint_10_y,joint_11_name,joint_11_x,joint_11_y,joint_12_name,joint_12_x,joint_12_y,joint_13_name,joint_13_x,joint_13_y,joint_14_name,joint_14_x,joint_14_y,num_missing_joints_before_interpolation,all_joints_missing_before_interpolation,num_zero_joints_after_interpolation
Fall__Fall_f_raw_s_1_S_D_0095_resized,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized.csv,1,Fall,nose,-0.4077398,-1.345429,neck,-0.07651114,-0.9970687,right_shoulder,-0.48098686,-0.9657786,right_elbow,-0.7015982,-0.5417702,right_wrist,-0.87559026,-0.124236874,left_shoulder,0.32796493,-1.0283585,left_elbow,0.7443274,-0.5483833,left_wrist,0.93288183,-0.17000614,mid_hip,0.0,0.0,right_hip,-0.261618,0.023641923,right_knee,-0.24938822,0.7625204,right_ankle,-0.10741974,1.4197544,left_hip,0.261618,-0.023641923,left_knee,0.5211452,0.5783703,left_ankle,0.5341442,1.1384689,0,0,0
Fall__Fall_f_raw_s_1_S_D_0095_resized,1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized.csv,1,Fall,nose,-0.36698985,-1.3607205,neck,-0.06475123,-0.99790144,right_shoulder,-0.47422636,-0.96470267,right_elbow,-0.69593227,-0.51532865,right_wrist,-0.8621152,-0.10835724,left_shoulder,0.34472355,-1.0311002,left_elbow,0.75826037,-0.5464453,left_wrist,0.9611255,-0.1531177,mid_hip,0.0,0.0,right_hip,-0.26489,0.025035359,right_knee,-0.25471085,0.76380473,right_ankle,-0.11862631,1.4424281,left_hip,0.26488963,-0.025035359,left_knee,0.50791895,0.5774213,left_ankle,0.526225,1.1646615,0,0,0
Fall__Fall_f_raw_s_1_S_D_0095_resized,2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized.csv,1,Fall,nose,-0.34391755,-1.3682177,neck,-0.07636608,-0.99707985,right_shoulder,-0.49262342,-0.9623488,right_elbow,-0.6914864,-0.50848126,right_wrist,-0.87234825,-0.13253477,left_shoulder,0.33989128,-1.0318112,left_elbow,0.76626444,-0.5397247,left_wrist,0.97778904,-0.13544106,mid_hip,0.0,0.0,right_hip,-0.27252278,0.025975076,right_knee,-0.2961443,0.76241416,right_ankle,-0.16377781,1.4610844,left_hip,0.27252278,-0.025974724,left_knee,0.5003155,0.5750124,left_ankle,0.50589883,1.1628945,0,0,0
Fall__Fall_f_raw_s_1_S_D_0095_resized,3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized.csv,1,Fall,nose,-0.30432287,-1.3694311,neck,-0.0794021,-0.9968427,right_shoulder,-0.49218205,-0.9623038,right_elbow,-0.67491734,-0.51693946,right_wrist,-0.84993607,-0.15384129,left_shoulder,0.33337784,-1.0313815,left_elbow,0.7586452,-0.5333453,left_wrist,0.96779585,-0.13294831,mid_hip,0.0,0.0,right_hip,-0.26752174,0.026512783,right_knee,-0.28187045,0.74870807,right_ankle,-0.17057118,1.4347034,left_hip,0.2675214,-0.026513137,left_knee,0.46788457,0.55102295,left_ankle,0.444346,1.14687,0,0,0
Fall__Fall_f_raw_s_1_S_D_0095_resized,4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized.csv,1,Fall,nose,-0.2887529,-1.382808,neck,-0.08479199,-0.9963986,right_shoulder,-0.4976698,-0.9560349,right_elbow,-0.669999,-0.4917928,right_wrist,-0.8591979,-0.13155183,left_shoulder,0.3280858,-1.0367627,left_elbow,0.74697965,-0.547305,left_wrist,0.94907135,-0.13781817,mid_hip,0.0,0.0,right_hip,-0.26716608,0.02852715,right_knee,-0.30072284,0.7511372,right_ankle,-0.20715632,1.4538678,left_hip,0.26716644,-0.02852715,left_knee,0.4458539,0.5500567,left_ankle,0.40478975,1.1631923,0,0,0
Fall__Fall_f_raw_s_1_S_D_0095_resized,5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized.csv,1,Fall,nose,-0.27107474,-1.3828683,neck,-0.08658475,-0.99624455,right_shoulder,-0.49923688,-0.9533308,right_elbow,-0.6663971,-0.48970634,right_wrist,-0.8424699,-0.15017258,left_shoulder,0.32606775,-1.0391579,left_elbow,0.754759,-0.5457275,left_wrist,0.9537432,-0.124319695,mid_hip,0.0,0.0,right_hip,-0.26517427,0.030840533,right_knee,-0.29948002,0.76025367,right_ankle,-0.22522138,1.4743505,left_hip,0.26517427,-0.030840533,left_knee,0.42643222,0.539489,left_ankle,0.37921003,1.1736683,0,0,0
Fall__Fall_f_raw_s_1_S_D_0095_resized,6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized.csv,1,Fall,nose,-0.25737,-1.3882349,neck,-0.08444386,-0.99642825,right_shoulder,-0.4912352,-0.9603572,right_elbow,-0.6589887,-0.499874,right_wrist,-0.82653606,-0.16244736,left_shoulder,0.32234785,-1.0324988,left_elbow,0.74949425,-0.54183596,left_wrist,0.9611345,-0.10797928,mid_hip,0.0,0.0,right_hip,-0.26007986,0.024811985,right_knee,-0.2804231,0.7480444,right_ankle,-0.23251525,1.4507564,left_hip,0.26007986,-0.024811985,left_knee,0.40719694,0.5765161,left_ankle,0.34526932,1.2159886,0,0,0
Fall__Fall_f_raw_s_1_S_D_0095_resized,7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized.csv,1,Fall,nose,-0.2521664,-1.413465,neck,-0.10398665,-0.9945787,right_shoulder,-0.51615304,-0.96418935,right_elbow,-0.6820549,-0.49933028,right_wrist,-0.8434084,-0.16524382,left_shoulder,0.30817938,-1.024968,left_elbow,0.7356059,-0.5498027,left_wrist,0.95506895,-0.117509596,mid_hip,0.0,0.0,right_hip,-0.2624483,0.022224417,right_knee,-0.29291734,0.7392806,right_ankle,-0.24376771,1.4909257,left_hip,0.2624483,-0.022224037,left_knee,0.37920052,0.5913236,left_ankle,0.32962248,1.2790716,0,0,0
Fall__Fall_f_raw_s_1_S_D_0095_resized,8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized.csv,1,Fall,nose,-0.21925142,-1.3971058,neck,-0.081725754,-0.99665487,right_shoulder,-0.48711726,-0.9705685,right_elbow,-0.6598371,-0.5064152,right_wrist,-0.7804919,-0.16284335,left_shoulder,0.32366613,-1.0227417,left_elbow,0.7388348,-0.5361593,left_wrist,0.957282,-0.10544708,mid_hip,0.0,0.0,right_hip,-0.25814492,0.01956725,right_knee,-0.27032307,0.73051494,right_ankle,-0.22638817,1.4634358,left_hip,0.25814492,-0.01956725,left_knee,0.3717547,0.59705496,left_ankle,0.3155816,1.2869191,0,0,0
Fall__Fall_f_raw_s_1_S_D_0095_resized,9,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\lin2021_yolov8_lstm_gru\data\paper_skeleton_csv\Fall\Fall_Fall_f_raw_s_1_S_D_0095_resized.csv,1,Fall,nose,-0.21294855,-1.4060105,neck,-0.08546936,-0.9963408,right_shoulder,-0.50367486,-0.96593577,right_elbow,-0.6866405,-0.45156834,right_wrist,-0.7533112,-0.14085114,left_shoulder,0.33273613,-1.0267458,left_elbow,0.7387462,-0.53063536,left_wrist,0.9460091,-0.113117464,mid_hip,0.0,0.0,right_hip,-0.26583624,0.01997332,right_knee,-0.28990614,0.7201057,right_ankle,-0.21382791,1.4371413,left_hip,0.26583624,-0.019972939,left_knee,0.36899495,0.6138975,left_ankle,0.31490088,1.3025752,0,0,0
